feature_idx,feature_name,pearson_r,pearson_p,pearson_abs,spearman_r,spearman_p,spearman_abs,feature_mean,feature_std,feature_min,feature_max
63,feature_63,-0.34698182344436646,0.08925357423977841,0.34698182344436646,-0.4855613824843364,0.013871374428332433,0.4855613824843364,0.5810428857803345,2.2614080905914307,-4.4502363204956055,4.365576267242432
204,feature_204,0.3376133441925049,0.09883727021474954,0.3376133441925049,0.40410727434771315,0.04512658978592196,0.40410727434771315,0.48144611716270447,2.1820948123931885,-3.6297879219055176,3.6254377365112305
261,feature_261,0.3370126783847809,0.09947686350498174,0.3370126783847809,0.287066419937808,0.16412328078220295,0.287066419937808,0.21140193939208984,1.449134111404419,-2.68438982963562,3.2487945556640625
31,feature_31,0.3367721438407898,0.09973384813691952,0.3367721438407898,0.20798476155273693,0.3184497327592508,0.20798476155273693,1.4780207872390747,1.0385408401489258,-0.7930934429168701,3.069859027862549
210,feature_210,-0.33663928508758545,0.09987600462604769,0.33663928508758545,-0.4610460683849643,0.020362076552988488,0.4610460683849643,1.4457833766937256,2.989708662033081,-5.861763954162598,7.249319553375244
51,feature_51,-0.33543625473976135,0.10117009467397559,0.33543625473976135,-0.28232152043470377,0.17151728484051104,0.28232152043470377,1.3637007474899292,2.3930141925811768,-3.5501954555511475,7.396932601928711
259,feature_259,-0.3334599733352661,0.10332294528704838,0.3334599733352661,-0.2886480531055094,0.16170917301547066,0.2886480531055094,2.6392462253570557,2.363049268722534,-1.0795001983642578,8.476767539978027
161,feature_161,-0.3325720727443695,0.10430115679960349,0.3325720727443695,-0.32265316621109,0.11569990543926384,0.32265316621109,-3.8734617233276367,2.253838300704956,-9.318552017211914,-0.33207201957702637
39,feature_39,0.33212894201278687,0.10479191832990589,0.33212894201278687,0.196913329378827,0.3454546788107732,0.196913329378827,-0.116128109395504,1.583874225616455,-3.3686821460723877,2.8289976119995117
207,feature_207,-0.33069750666618347,0.1063888987569278,0.33069750666618347,-0.35665827931667055,0.08010567102034606,0.35665827931667055,-4.819736957550049,2.3971951007843018,-9.348076820373535,0.021233290433883667
93,feature_93,0.32504209876060486,0.11287464310865178,0.32504209876060486,0.3890817592545497,0.05456304709313673,0.3890817592545497,-1.1582324504852295,2.735517978668213,-6.107799530029297,3.9640283584594727
186,feature_186,-0.31929975748062134,0.11975280678129975,0.31929975748062134,-0.35349501298126773,0.08301426989775958,0.35349501298126773,-2.345437526702881,0.7231965065002441,-3.891727924346924,-0.3692953586578369
216,feature_216,-0.31251537799835205,0.12826787810051402,0.31251537799835205,-0.23408170881981036,0.2600709139667365,0.23408170881981036,6.235809326171875,2.547978162765503,0.20846408605575562,12.87749195098877
