n_features,cluster,method,split,percent_rmse,rmse,mae,r2
210,1,LINEAR,train,19.625537685498305,31.497457734712494,25.220928192138672,0.8523938059806824
210,1,XGB,test,27.33171719739427,33.040493252007266,26.30379867553711,0.8280242681503296
210,1,XGB,train,2.2838841762374296,3.665456022902875,1.0534803867340088,0.9980010390281677
210,1,MLP,test,120.68210496352556,145.88897747945182,123.50907135009766,-2.352888584136963
210,1,MLP,train,113.06301094972828,181.4573167786298,162.76043701171875,-3.898944854736328
220,0,NNLS,test,13.966776611585058,30.343640554485624,27.03420896166884,0.4614188416113837
220,0,NNLS,train,22.926516866382517,44.85296518576392,37.337009119526314,0.13824523906743524
220,0,LINEAR,test,20.705670662405748,44.98428273696686,39.404144287109375,-0.18368852138519287
220,0,LINEAR,train,23.748349608279213,46.460781827761735,39.02778625488281,0.07535630464553833
220,0,XGB,test,18.07723330102549,39.273848559366606,32.72380828857422,0.09775865077972412
220,0,XGB,train,11.336368237178387,22.178237228034348,18.30546760559082,0.7893044352531433
220,0,MLP,test,44.03836626577631,95.67593108542242,74.65977478027344,-4.354527950286865
220,0,MLP,train,58.921497688962276,115.27280397360646,82.38883972167969,-4.691871166229248
220,1,NNLS,test,22.64642815749111,27.376587841725083,22.409620470327663,0.8819318374632705
220,1,NNLS,train,23.579542007399112,37.843326368108826,28.832988557573625,0.7869251625421468
220,1,LINEAR,test,27.731894739680165,33.52425588170265,23.1538028717041,0.8229514360427856
220,1,LINEAR,train,19.569025535557643,31.406760140446377,25.147554397583008,0.8532426357269287
220,1,XGB,test,28.578667759345873,34.54789439077203,27.441118240356445,0.8119742274284363
220,1,XGB,train,2.281836093579666,3.6621690099311097,1.036447286605835,0.9980046153068542
220,1,MLP,test,58.81246423920546,71.09662425508506,57.844444274902344,0.2037084698677063
220,1,MLP,train,25.15800264195044,40.37663261018061,30.002105712890625,0.7574430108070374
230,0,NNLS,test,15.757025001647262,34.233060079262366,29.299133191945437,0.31450036112569124
230,0,NNLS,train,21.618608933339413,42.29420105561443,34.73838877598617,0.23376316791634244
230,0,LINEAR,test,20.737343429110435,45.05309367845897,39.43796920776367,-0.18731248378753662
230,0,LINEAR,train,23.73245680344236,46.42968947185761,39.00550842285156,0.07659351825714111
230,0,XGB,test,16.768508812254,36.43056792443504,28.902935028076172,0.2236676812171936
230,0,XGB,train,0.231243687068861,0.45240038449695213,0.3429929316043854,0.9999123215675354
230,0,MLP,test,101.9794534904666,221.55633806664164,217.66818237304688,-27.71337127685547
230,0,MLP,train,103.19198939976741,201.88268174239215,196.0164794921875,-16.458200454711914
230,1,NNLS,test,19.909238155292357,24.067680935366063,17.47745676508654,0.9087479436419231
230,1,NNLS,train,23.211450589259705,37.252568342970825,28.027424148912907,0.7935257012974262
230,1,LINEAR,test,27.650938984411415,33.426390896990924,23.261215209960938,0.8239836096763611
230,1,LINEAR,train,19.373497591655543,31.092953036268927,24.889020919799805,0.8561607003211975
230,1,XGB,test,25.219209862402213,30.486746488036097,23.852569580078125,0.8535813689231873
230,1,XGB,train,2.272041505791609,3.646449460238913,1.0166516304016113,0.99802166223526
230,1,MLP,test,120.66132169153383,145.86385320522353,122.23833465576172,-2.351733684539795
230,1,MLP,train,113.01284795794815,181.37680908815216,161.95565795898438,-3.894598960876465
240,0,NNLS,test,15.3901164388852,33.43592972811319,28.239842736647176,0.34605293733744424
240,0,NNLS,train,22.485634527645878,43.990432062846814,37.29759564089542,0.17107005595145752
240,0,LINEAR,test,20.764935424695285,45.11303890558555,39.48043441772461,-0.19047415256500244
240,0,LINEAR,train,23.720985340404223,46.40724693794467,38.981956481933594,0.07748597860336304
240,0,XGB,test,17.292664649256906,37.56932719257992,28.83608055114746,0.17437541484832764
240,0,XGB,train,5.248674106095816,10.268397869775582,8.390681266784668,0.954834520816803
240,0,MLP,test,101.73222564929966,221.01922109570017,217.13882446289062,-27.57431983947754
240,0,MLP,train,103.00222349581338,201.51142763811188,195.64645385742188,-16.39405059814453
240,1,NNLS,test,20.637100857000178,24.947572327131876,16.34149126724456,0.9019538036832329
240,1,NNLS,train,23.540717053893875,37.78101534500819,29.108494175318807,0.7876262626740146
240,1,LINEAR,test,27.96799721656587,33.80967308538527,23.636371612548828,0.8199238777160645
240,1,LINEAR,train,19.271016452340827,30.928478798370442,24.78315544128418,0.8576784133911133
240,1,XGB,test,24.23848774646394,29.301180933565842,23.061765670776367,0.8647477626800537
240,1,XGB,train,2.274147659304803,3.6498296724057195,1.0308901071548462,0.9980180263519287
240,1,MLP,test,119.60784423011319,144.59033589550512,122.7142333984375,-2.2934622764587402
240,1,MLP,train,112.18871643160502,180.05414224789442,161.1575164794922,-3.823472499847412
250,0,NNLS,test,15.105898105055084,32.81844874444926,28.151899030334732,0.36998355771186364
250,0,NNLS,train,22.494101839334064,44.00699733696066,36.54593393254166,0.1704456457561021
250,0,LINEAR,test,20.812441573309645,45.21624879701364,39.56306838989258,-0.19592761993408203
250,0,LINEAR,train,23.704217132198725,46.37444196092822,38.95341491699219,0.07878977060317993
250,0,XGB,test,16.514177400251707,35.87801802962888,26.64540672302246,0.2470386028289795
250,0,XGB,train,0.25450678572874397,0.4979118313680947,0.37901854515075684,0.9998937845230103
250,0,MLP,test,34.30217251364137,74.5234796788066,65.05608367919922,-2.248643636703491
250,0,MLP,train,17.503405782710672,34.24330240741428,15.144877433776855,0.4977121949195862
250,1,NNLS,test,20.571937414938805,24.868798196251017,19.528307044333978,0.902572004923981
250,1,NNLS,train,23.753526154032034,38.12255735749108,29.019676048629822,0.783769171448157
250,1,LINEAR,test,27.879654899762862,33.70287870795498,23.825559616088867,0.8210597038269043
250,1,LINEAR,train,19.17094854378124,30.767877607668503,24.638023376464844,0.8591526746749878
250,1,XGB,test,22.598234080657246,27.31832746756287,21.76705551147461,0.8824338316917419
250,1,XGB,train,2.2730479565347776,3.6480647352063067,1.018494963645935,0.9980199337005615
250,1,MLP,test,49.41454754158671,59.73576459932211,48.26232147216797,0.43786191940307617
250,1,MLP,train,27.347457780770235,43.890537390888,33.679805755615234,0.7133873701095581
260,0,NNLS,test,15.033962383972474,32.662164175413636,27.96284107448912,0.3759696667201393
260,0,NNLS,train,22.837623982111992,44.67905697865662,36.94491117162038,0.14491483992829168
260,0,LINEAR,test,20.836530427344037,45.268583243859645,39.61616134643555,-0.19869756698608398
260,0,LINEAR,train,23.688784798303004,46.344250460885114,38.94384765625,0.07998883724212646
260,0,XGB,test,18.45898443505567,40.10322526627768,33.0953254699707,0.05924957990646362
260,0,XGB,train,11.350002167105377,22.204910367609994,18.426742553710938,0.7887973189353943
260,0,MLP,test,31.675641259478006,68.81718663082101,55.26701736450195,-1.7701904773712158
260,0,MLP,train,40.04075690336273,78.33491174717375,39.97182083129883,-1.6285245418548584
260,1,NNLS,test,20.568915722375035,24.865145362730093,19.421942094290575,0.9026006240881482
260,1,NNLS,train,24.378755205741818,39.126001234868,29.978623239355777,0.7722363111484725
260,1,LINEAR,test,28.560803466158756,34.52629878248156,24.588748931884766,0.8122092485427856
260,1,LINEAR,train,19.246475630272776,30.88909269245831,24.649139404296875,0.8580406904220581
260,1,XGB,test,22.592698076903268,27.31163515864736,21.73519515991211,0.882491409778595
260,1,XGB,train,2.2730545534059896,3.648075322670228,1.0286338329315186,0.9980199337005615
260,1,MLP,test,51.969917248124005,62.82487440297832,50.512855529785156,0.3782190680503845
260,1,MLP,train,26.577685219137802,42.65511245049135,32.512603759765625,0.7292953729629517
270,0,NNLS,test,13.665796446544773,29.689743510379056,25.606696014318278,0.4843812789958235
270,0,NNLS,train,22.846169636901646,44.69577552159987,37.38349598805661,0.14427478825226525
270,0,LINEAR,test,20.875190204237366,45.352573874381704,39.67703628540039,-0.203149676322937
270,0,LINEAR,train,23.672834490112056,46.31304560660392,38.91335678100586,0.0812273621559143
270,0,XGB,test,17.173377529897756,37.31016893629252,29.850658416748047,0.1857265830039978
270,0,XGB,train,5.19370103927499,10.160849694593129,8.290918350219727,0.9557756781578064
270,0,MLP,test,102.42530300656043,222.5249722643506,218.6716766357422,-27.964984893798828
270,0,MLP,train,103.83407054637519,203.1388360672326,197.32131958007812,-16.67613410949707
270,1,NNLS,test,19.528631198046238,23.607576599010777,16.394528780108935,0.9122035442621557
270,1,NNLS,train,24.448370449964408,39.237728273776746,29.606868534301796,0.7709336635440315
270,1,LINEAR,test,28.751285323001284,34.756566586739225,24.97440528869629,0.8096960186958313
270,1,LINEAR,train,19.200059022475553,30.81459765615864,24.580856323242188,0.8587245941162109
270,1,XGB,test,22.856815172953617,27.63091839529022,21.209014892578125,0.8797279596328735
270,1,XGB,train,2.273841479793408,3.649338278163486,1.0151538848876953,0.9980185627937317
270,1,MLP,test,120.77158222808646,145.99714386118998,125.95909881591797,-2.3578619956970215
270,1,MLP,train,112.86671980913596,181.14228480327282,163.1428985595703,-3.881948947906494
280,0,NNLS,test,13.72347504440028,29.81505364382549,25.557347360004353,0.4800195974144541
280,0,NNLS,train,22.824198528891138,44.65279169861309,37.450943625189474,0.1459198947014675
280,0,LINEAR,test,20.936371638351513,45.48549412484435,39.72850799560547,-0.2102125883102417
280,0,LINEAR,train,23.649875359817106,46.268128837178516,38.85593032836914,0.08300864696502686
280,0,XGB,test,17.740504740326728,38.54228603105945,28.958471298217773,0.13105809688568115
280,0,XGB,train,5.266139323088332,10.302566460420758,8.461580276489258,0.9545334577560425
280,0,MLP,test,59.03660206167444,128.26047715488977,113.27384948730469,-8.622800827026367
280,0,MLP,train,74.0773134705354,144.92332967598765,126.89763641357422,-7.996590614318848
280,1,NNLS,test,22.591480584937504,27.310163369122073,20.453109179875373,0.882504085627279
280,1,NNLS,train,24.25934334626575,38.93435451123963,29.510840123276957,0.7744621077992812
280,1,LINEAR,test,28.627083478255905,34.606422701393164,24.9075870513916,0.8113366365432739
280,1,LINEAR,train,19.074072277987263,30.612398754745293,24.395967483520508,0.8605725765228271
280,1,XGB,test,22.42066569736624,27.10367037421143,20.982481002807617,0.8842741250991821
280,1,XGB,train,2.2707674680824894,3.6444047290555694,1.009981632232666,0.9980239272117615
280,1,MLP,test,118.96804929342994,143.81690698375834,120.700927734375,-2.2583224773406982
280,1,MLP,train,111.7203403984786,179.30243523513562,159.854248046875,-3.7832818031311035
290,0,NNLS,test,13.794387317238687,29.969114711582918,25.804120781204983,0.4746320031544625
290,0,NNLS,train,23.197000857068016,45.38213449169161,37.22207012748054,0.11779155606036085
290,0,LINEAR,test,20.96374485712679,45.54496404653318,39.7636604309082,-0.2133791446685791
290,0,LINEAR,train,23.633944674501038,46.2369623726854,38.81871032714844,0.08424371480941772
290,0,XGB,test,18.963899572178118,41.200182986547524,33.067161560058594,0.007080376148223877
290,0,XGB,train,11.301625547670573,22.110267346170662,18.34010887145996,0.7905938625335693
290,0,MLP,test,38.25284788333435,83.10655340434953,69.84185791015625,-3.040046215057373
290,0,MLP,train,22.94044941527326,44.880222537327064,23.463417053222656,0.1371975541114807
290,1,NNLS,test,23.696346491047898,28.64580262850581,19.27091134789495,0.8707304729941665
290,1,NNLS,train,23.650607130579278,37.95738034969392,29.78905229653582,0.7856388773645747
290,1,LINEAR,test,28.755844857114678,34.76207847079019,25.178499221801758,0.8096356391906738
290,1,LINEAR,train,18.995327012829758,30.486018744125765,24.251773834228516,0.861721396446228
290,1,XGB,test,22.473435213301563,27.167461859487698,21.078800201416016,0.8837287425994873
290,1,XGB,train,2.2705888402981653,3.644118045389769,1.0034102201461792,0.9980242252349854
290,1,MLP,test,49.19727789345053,59.473113837525354,41.98078536987305,0.4427943229675293
290,1,MLP,train,25.116736073624235,40.310402985670926,30.947742462158203,0.7582380771636963
300,0,NNLS,test,13.581560595295317,29.506736187845206,26.83118592554954,0.4907182268556193
300,0,NNLS,train,23.89712488805891,46.75184271953836,38.89959673166087,0.06373489003455035
300,0,LINEAR,test,20.98575057485267,45.59277275769017,39.80403518676758,-0.21592795848846436
300,0,LINEAR,train,23.624238543264667,46.21797349753395,38.810890197753906,0.08499568700790405
300,0,XGB,test,17.848063224109175,38.77596313933172,30.728662490844727,0.12048959732055664
300,0,XGB,train,5.2388186267256645,10.24911681301259,8.463850975036621,0.9550039768218994
300,0,MLP,test,42.661128694224274,92.68380176371166,73.56529235839844,-4.02485466003418
300,0,MLP,train,50.022588193124086,97.86316080215016,60.60802459716797,-3.1024169921875
300,1,NNLS,test,21.472850788678755,25.957885355711884,19.205310522893033,0.8938517620754798
300,1,NNLS,train,24.272836592441564,38.95601011925086,29.618270128509536,0.7742111459661377
300,1,LINEAR,test,28.89805775646514,34.933995379903585,25.415185928344727,0.8077480792999268
300,1,LINEAR,train,18.920899533448086,30.36656844300828,24.13020133972168,0.8628028631210327
300,1,XGB,test,22.308538436861543,26.968123091641687,20.978349685668945,0.885428786277771
300,1,XGB,train,2.2734709319804796,3.6487435778162425,1.0310046672821045,0.9980192184448242
300,1,MLP,test,57.095006496488764,69.02044109582683,53.41461944580078,0.249536395072937
300,1,MLP,train,23.42333612926674,37.59262811345547,28.453433990478516,0.7897388935089111
